4,10,827.86,395.31,123.80,125.28, 0.99296
4,11,211.71,377.55,157.39,96.64, 0.96745
5,1,817.39,254.32,132.63,129.80, 0.99883
5,2,651.53,592.74,109.52,136.84, 0.99797
5,3,681.88,435.02,111.65,139.41, 0.99768
5,4,959.87,265.49,75.97,100.59, 0.99624
5,5,526.60,509.11,117.81,145.67, 0.99524
5,6,97.50,319.94,131.20,111.35, 0.99507
5,7,550.57,328.80,106.16,130.18, 0.99502
5,8,383.57,346.26,113.79,134.94, 0.99444
5,9,234.34,292.96,117.43,97.73, 0.99222
5,10,827.83,395.27,123.85,125.19, 0.99347
5,11,212.26,377.89,155.79,96.13, 0.96866
6,1,817.18,254.09,132.84,130.02, 0.99889
6,2,651.69,592.81,109.32,136.74, 0.99803
6,3,682.13,435.37,111.40,139.10, 0.99762
6,4,959.85,265.47,75.92,100.51, 0.99636
6,5,526.61,508.90,117.87,145.70, 0.99540
6,6,96.78,319.17,132.10,112.11, 0.99552
6,7,550.51,328.81,106.15,130.16, 0.99470
6,8,383.64,346.28,113.67,134.78, 0.99442
6,9,233.63,292.18,118.65,98.87, 0.99256
6,10,827.94,395.59,123.73,124.89, 0.99438
6,11,208.72,382.87,159.51,99.02, 0.98005
7,1,817.43,254.33,132.40,129.57, 0.99890
7,2,651.89,592.69,109.26,136.84, 0.99800
7,3,682.35,435.54,111.14,138.78, 0.99754
7,4,959.80,265.64,75.89,100.47, 0.99617
7,5,526.90,508.93,117.53,145.21, 0.99549
7,6,96.66,318.81,132.77,112.62, 0.99484
7,7,550.51,328.84,106.15,130.15, 0.99470
7,8,383.50,346.34,113.78,134.91, 0.99457
7,9,233.36,292.14,119.18,99.41, 0.99366
7,10,828.09,395.75,123.22,124.16, 0.99425
7,11,209.46,385.11,158.15,98.80, 0.97786
8,1,817.34,254.05,132.58,129.78, 0.99893
8,2,651.28,588.14,108.71,136.16, 0.99784
8,3,682.25,435.53,111.05,138.69, 0.99761
8,4,959.98,265.83,75.69,100.18, 0.99643
8,5,526.74,508.76,117.68,145.30, 0.99575
8,6,94.67,317.67,135.29,114.85, 0.99475
8,7,550.53,328.77,106.31,130.33, 0.99507
8,8,383.53,346.30,113.78,134.90, 0.99456
8,9,232.66,292.75,119.44,99.70, 0.99172
8,10,828.35,395.92,122.75,123.42, 0.99416
8,11,211.00,386.31,155.80,97.95, 0.97753
9,1,817.20,253.73,132.91,130.12, 0.99893
9,2,651.12,586.49,108.38,135.77, 0.99781
9,3,682.39,435.40,110.89,138.48, 0.99760
9,4,959.89,265.84,75.73,100.22, 0.99604
9,5,526.92,508.93,117.32,144.74, 0.99582
9,6,92.31,316.66,137.38,116.81, 0.99443
9,7,550.43,328.58,106.55,130.62, 0.99506
9,8,383.54,346.27,113.75,134.83, 0.99462
9,9,232.80,292.62,118.78,99.14, 0.99258
9,10,828.13,396.05,122.80,123.22, 0.99409
9,11,212.30,386.79,153.44,97.04, 0.97704
10,1,817.46,254.04,132.55,129.78, 0.99891
10,2,651.32,585.88,108.05,135.40, 0.99778
10,3,682.55,435.38,110.70,138.24, 0.99758
10,4,959.86,266.14,75.68,100.13, 0.99608
10,5,527.10,509.07,117.25,144.58, 0.99564
10,6,91.60,316.45,137.54,117.02, 0.99515
10,7,550.34,328.47,106.72,130.79, 0.99509
10,8,383.47,346.34,113.87,134.93, 0.99451
10,9,233.24,292.65,117.94,98.46, 0.99285
10,10,828.13,396.09,122.91,123.08, 0.99427
10,11,213.54,387.17,150.65,95.79, 0.97579
11,1,817.47,253.72,132.57,129.83, 0.99894
11,2,651.45,585.77,107.80,135.13, 0.99782
11,3,682.39,435.04,111.07,138.70, 0.99770
11,4,959.93,266.26,75.59,100.00, 0.99614
11,5,527.12,509.19,117.24,144.49, 0.99569
11,6,90.90,316.19,136.55,116.09, 0.99564
11,7,550.27,328.33,106.88,130.96, 0.99506
11,8,383.29,346.34,114.04,135.12, 0.99473
11,9,233.21,292.54,117.59,98.20, 0.99292
11,10,828.06,395.96,123.24,123.16, 0.99431
11,11,213.21,387.16,149.79,95.72, 0.97660
12,1,817.62,254.06,132.10,129.34, 0.99888
12,2,651.37,585.57,107.90,135.32, 0.99783
12,3,682.47,435.06,111.09,138.70, 0.99768
12,4,959.88,266.57,75.37,99.69, 0.99640
12,5,527.21,509.18,117.13,144.31, 0.99562
12,6,89.78,315.87,136.25,115.70, 0.99616
12,7,550.21,328.33,106.86,130.92, 0.99499
12,8,383.17,346.39,114.03,135.07, 0.99440
12,9,233.14,292.84,117.47,98.12, 0.99285
12,10,827.91,395.86,123.58,123.27, 0.99419
12,11,213.61,387.16,148.53,95.34, 0.97715
13,1,817.35,253.90,132.51,129.73, 0.99888
13,2,651.38,585.55,107.90,135.35, 0.99785
13,3,682.44,435.07,111.27,138.89, 0.99756
13,4,959.87,266.26,75.50,99.85, 0.99640
13,5,527.32,509.30,116.99,144.03, 0.99557
13,6,88.53,315.31,138.09,117.13, 0.99617
13,7,550.20,328.31,106.82,130.87, 0.99482
13,8,383.31,346.45,114.00,135.07, 0.99439
13,9,232.99,292.97,117.94,98.59, 0.99389
13,10,827.77,395.72,124.14,123.62, 0.99404
13,11,214.59,387.10,147.90,95.37, 0.98007
14,1,817.30,253.96,132.52,129.72, 0.99889
14,2,651.50,585.60,107.79,135.24, 0.99782
14,3,682.16,434.97,111.32,138.91, 0.99769
14,4,959.92,266.31,75.47,99.77, 0.99646
14,5,527.10,509.30,117.17,144.14, 0.99571
14,6,87.93,315.69,138.01,116.77, 0.99566
14,7,550.19,328.33,106.73,130.75, 0.99478
14,8,383.42,346.42,113.89,134.98, 0.99461
14,9,233.29,293.03,117.24,97.97, 0.99453
14,10,827.90,395.81,123.97,123.19, 0.99362
14,11,214.45,386.60,148.52,96.22, 0.98206
15,1,817.22,253.99,132.55,129.70, 0.99886
15,2,651.61,585.55,107.76,135.25, 0.99780
15,3,682.10,434.99,111.40,138.97, 0.99773
15,4,959.91,266.11,75.61,99.92, 0.99631
15,5,526.71,509.21,117.85,144.93, 0.99574
15,6,86.20,315.70,140.11,118.46, 0.99557
15,7,550.20,328.41,106.76,130.75, 0.99508
15,8,383.47,346.36,113.82,134.99, 0.99461
15,9,233.74,293.18,116.93,97.65, 0.99475
15,10,827.70,395.73,123.94,122.93, 0.99341
15,11,215.45,386.63,147.47,95.94, 0.98037
16,1,817.26,253.94,132.51,129.63, 0.99886
16,2,651.77,585.63,107.58,135.07, 0.99785
16,3,681.84,434.80,111.49,139.07, 0.99780
16,4,960.02,266.20,75.53,99.74, 0.99642
16,5,526.85,509.23,117.73,144.65, 0.99560
16,6,85.05,316.14,141.02,119.08, 0.99512
16,7,550.26,328.58,106.62,130.56, 0.99536
16,8,383.43,346.35,113.69,134.90, 0.99467
16,9,234.30,293.27,116.59,97.24, 0.99509
16,10,827.32,395.65,124.39,123.21, 0.99336
16,11,215.80,386.61,146.91,95.93, 0.98162
17,1,817.54,254.35,131.98,129.05, 0.99890
17,2,651.99,585.88,107.32,134.75, 0.99783
17,3,681.77,435.00,111.75,139.40, 0.99782
17,4,959.87,265.99,75.70,99.99, 0.99624
17,5,526.75,509.09,118.04,144.99, 0.99546
17,6,84.55,316.94,140.89,118.67, 0.99429
17,7,550.23,328.54,106.45,130.36, 0.99538
17,8,383.53,346.48,113.55,134.79, 0.99462
17,9,234.53,292.97,116.97,97.56, 0.99433
17,10,827.03,395.55,124.79,123.46, 0.99328
17,11,215.88,386.69,146.92,96.29, 0.98152
18,1,817.59,254.63,131.80,128.82, 0.99889
18,2,652.19,585.99,107.19,134.58, 0.99782
18,3,681.57,434.99,111.71,139.36, 0.99784
18,4,959.83,265.93,75.80,100.14, 0.99598
18,5,526.84,509.20,117.81,144.53, 0.99565
18,6,83.80,317.38,140.40,117.82, 0.99489
18,7,550.21,328.56,106.32,130.18, 0.99537
18,8,383.41,346.42,113.71,135.01, 0.99471
18,9,234.21,292.80,117.65,98.08, 0.99422
18,10,826.80,395.50,125.10,123.65, 0.99315
18,11,216.66,386.85,146.00,95.99, 0.98149
19,1,817.40,254.45,132.07,129.08, 0.99890
19,2,652.32,586.04,107.19,134.55, 0.99786
19,3,681.53,435.11,111.53,139.24, 0.99774
19,4,959.72,265.91,75.86,100.25, 0.99585
19,5,526.65,509.20,118.09,144.78, 0.99547
19,6,82.97,317.94,140.30,117.18, 0.99487
19,7,550.23,328.67,106.25,130.03, 0.99521
19,8,383.43,346.41,113.77,135.08, 0.99482
19,9,234.28,292.51,117.40,97.83, 0.99398
19,10,826.76,395.55,124.91,123.31, 0.99319
19,11,216.69,386.73,145.97,96.29, 0.98273
20,1,817.53,254.49,131.94,128.92, 0.99888
20,2,652.21,586.00,107.23,134.58, 0.99790
20,3,681.56,435.15,111.56,139.32, 0.99788
20,4,959.82,266.04,75.67,100.01, 0.99587
20,5,526.76,509.22,118.05,144.62, 0.99562
20,6,81.87,318.51,140.34,116.56, 0.99494
20,7,550.29,328.73,106.14,129.87, 0.99516
20,8,383.49,346.30,113.73,135.01, 0.99496
20,9,233.95,292.16,117.35,97.73, 0.99349
20,10,826.45,395.53,125.19,123.53, 0.99420
20,11,216.59,386.55,145.84,96.52, 0.98382
21,1,817.61,254.44,131.94,128.85, 0.99891
21,2,652.10,585.91,107.36,134.73, 0.99790
21,3,681.51,435.13,111.45,139.30, 0.99790
21,4,960.10,266.44,75.36,99.53, 0.99609
21,5,526.74,509.31,118.06,144.54, 0.99554
21,6,80.99,319.27,140.52,116.00, 0.99502
21,7,550.26,328.61,106.10,129.82, 0.99510
21,8,383.53,346.35,113.69,134.92, 0.99497
21,9,233.38,292.02,117.49,97.76, 0.99325
21,10,826.41,395.56,125.03,123.29, 0.99433
21,11,216.21,386.41,146.26,97.11, 0.98466
22,1,817.69,254.49,131.90,128.75, 0.99891
22,2,651.92,585.79,107.60,135.02, 0.99794
22,3,681.46,435.12,111.31,139.19, 0.99782
22,4,960.08,266.60,75.36,99.52, 0.99592
22,5,526.94,509.34,117.77,144.06, 0.99545
22,6,79.94,319.66,141.36,116.03, 0.99498
22,7,550.32,328.64,105.85,129.50, 0.99492
22,8,383.54,346.39,113.67,134.84, 0.99493
22,9,233.27,292.08,117.30,97.51, 0.99233
22,10,826.18,395.52,125.41,123.65, 0.99454
22,11,216.21,386.44,146.36,97.51, 0.98312
23,1,817.91,254.70,131.58,128.40, 0.99893
23,2,651.85,585.69,107.89,135.36, 0.99790
23,3,681.34,435.18,111.36,139.36, 0.99793
23,4,960.09,266.72,75.33,99.46, 0.99586
23,5,526.69,509.24,118.07,144.32, 0.99533
23,6,78.32,320.08,142.89,116.78, 0.99551
23,7,550.39,328.77,105.65,129.24, 0.99508
23,8,383.54,346.35,113.70,134.88, 0.99504
23,9,233.40,292.03,117.31,97.48, 0.99259
23,10,826.28,395.61,125.01,123.25, 0.99463
23,11,215.89,386.34,146.37,97.84, 0.98272
24,1,817.78,254.48,131.73,128.51, 0.99891
24,2,651.85,585.83,107.69,135.05, 0.99787
24,3,681.38,435.27,111.33,139.46, 0.99793
24,4,959.98,266.75,75.29,99.41, 0.99592
24,5,526.45,509.15,118.33,144.54, 0.99537
24,6,76.16,320.28,145.24,118.38, 0.99587
24,7,550.23,328.52,106.00,129.67, 0.99486
24,8,383.50,346.33,113.69,134.89, 0.99515
24,9,233.49,292.06,116.55,96.68, 0.99306
24,10,826.27,395.68,125.12,123.38, 0.99475
24,11,215.22,385.81,147.00,98.64, 0.98393
25,1,817.61,254.31,131.97,128.75, 0.99889
25,2,652.02,585.98,107.46,134.71, 0.99787
25,3,681.32,435.45,111.18,139.40, 0.99796
25,4,959.97,266.92,75.23,99.30, 0.99622
25,5,526.07,509.16,118.88,145.18, 0.99541
25,6,73.93,320.53,147.83,120.20, 0.99551
25,7,550.15,328.54,106.09,129.76, 0.99486
25,8,383.43,346.23,113.92,135.24, 0.99522
25,9,233.76,292.12,115.77,95.73, 0.99276
25,10,826.33,395.69,125.05,123.31, 0.99467
25,11,214.60,385.06,148.12,99.83, 0.98523
26,1,817.75,254.48,131.79,128.54, 0.99884
26,2,652.04,586.02,107.55,134.74, 0.99794
26,3,681.28,435.56,111.14,139.44, 0.99803
26,4,959.90,266.63,75.42,99.56, 0.99613
26,5,526.02,509.26,118.78,144.94, 0.99539
26,6,68.55,321.13,148.10,120.25, 0.99635
26,7,550.01,328.50,106.33,130.04, 0.99497
26,8,383.46,346.05,114.12,135.54, 0.99522
26,9,233.65,292.03,116.14,95.79, 0.99254
26,10,826.29,395.63,124.96,123.22, 0.99475
26,11,214.38,384.69,148.54,100.54, 0.98554
27,1,817.87,254.59,131.61,128.30, 0.99882
27,2,652.10,586.10,107.56,134.68, 0.99793
27,3,681.40,435.45,111.11,139.58, 0.99793
27,4,959.87,266.50,75.43,99.58, 0.99630
27,5,526.11,509.45,118.75,144.82, 0.99539
27,6,66.12,322.04,148.63,120.54, 0.99607
27,7,549.94,328.40,106.47,130.18, 0.99460
27,8,383.53,345.88,114.19,135.68, 0.99520
27,9,231.53,287.48,118.12,97.47, 0.98713
27,10,826.23,395.59,124.91,123.19, 0.99485
27,11,214.55,384.53,148.26,100.70, 0.98578
28,1,817.89,254.47,131.71,128.36, 0.99881
28,2,652.05,586.14,107.63,134.68, 0.99795
28,3,681.48,435.14,111.15,139.76, 0.99794
28,4,959.77,266.38,75.64,99.84, 0.99647
28,5,525.93,509.36,119.05,145.11, 0.99552
28,6,65.02,322.99,148.93,120.55, 0.99531
28,7,549.94,328.36,106.47,130.17, 0.99430
28,8,383.58,345.86,114.21,135.84, 0.99516
28,9,230.54,285.14,118.93,98.28, 0.98732
28,10,826.39,395.73,124.62,122.92, 0.99502
28,11,215.11,384.59,147.75,100.69, 0.98474
29,1,818.14,254.82,131.23,127.81, 0.99878
29,2,652.09,586.17,107.67,134.65, 0.99793
29,3,681.68,435.21,110.85,139.41, 0.99806
29,4,959.76,266.23,75.70,99.87, 0.99663
29,5,525.86,509.52,119.06,145.06, 0.99542
29,6,64.46,324.08,149.13,120.49, 0.99440
29,7,550.08,328.43,106.35,129.99, 0.99439
29,8,383.58,345.87,114.07,135.77, 0.99520
29,9,230.42,284.72,118.53,98.02, 0.98770
29,10,826.43,395.82,124.50,122.80, 0.99475
29,11,214.94,384.50,147.53,100.88, 0.98489
30,1,817.97,254.87,131.34,127.86, 0.99878
30,2,652.12,586.20,107.54,134.42, 0.99793
30,3,681.87,435.84,110.34,138.79, 0.99811
30,4,959.63,265.91,75.92,100.18, 0.99636
30,5,526.01,509.59,118.86,144.77, 0.99524
30,6,63.92,325.54,149.10,120.17, 0.99367
30,7,550.17,328.66,106.12,129.71, 0.99445
30,8,383.69,345.93,113.96,135.75, 0.99531
30,9,230.57,284.65,117.89,97.47, 0.98765
30,10,826.45,395.84,124.40,122.70, 0.99477
30,11,214.82,384.36,147.40,101.11, 0.98489
31,1,818.06,255.26,131.11,127.52, 0.99880
31,2,652.18,586.15,107.57,134.43, 0.99793
31,3,681.92,436.10,110.00,138.40, 0.99810
31,4,959.72,265.89,75.80,100.01, 0.99644
31,5,525.96,509.48,118.99,145.00, 0.99535
31,6,63.84,327.27,148.04,118.87, 0.99141
31,7,550.07,328.56,106.18,129.81, 0.99487
31,8,383.97,345.89,113.83,135.70, 0.99519
31,9,230.70,284.73,117.71,97.32, 0.98743
31,10,826.33,395.73,124.67,123.00, 0.99469
31,11,214.90,384.26,147.45,101.46, 0.98467
32,1,818.06,255.21,131.12,127.45, 0.99882
32,2,652.11,586.05,107.80,134.70, 0.99792
32,3,682.07,436.14,109.94,138.34, 0.99794
32,4,959.77,266.12,75.70,99.85, 0.99663
32,5,525.97,509.44,119.02,145.08, 0.99540
32,6,64.09,329.06,147.41,117.81, 0.99036
32,7,550.02,328.51,106.35,130.06, 0.99473
32,8,384.12,345.81,113.81,135.81, 0.99526
32,9,232.65,289.55,116.24,95.71, 0.99316
32,10,826.36,395.66,124.72,123.08, 0.99471
32,11,214.68,383.76,148.14,102.30, 0.98505
33,1,818.05,255.41,131.02,127.22, 0.99880
33,2,652.07,586.06,107.72,134.61, 0.99794
33,3,681.71,435.98,110.23,138.79, 0.99805
33,4,959.81,266.13,75.73,99.86, 0.99645
33,5,526.34,509.55,118.57,144.51, 0.99557
33,6,64.20,330.71,146.76,116.65, 0.98916
33,7,550.01,328.54,106.48,130.26, 0.99489
33,8,384.22,345.86,113.78,135.93, 0.99530
33,9,232.94,291.47,115.98,95.02, 0.99410
33,10,826.60,395.75,124.47,122.84, 0.99486
33,11,214.64,383.47,148.37,102.80, 0.98556
34,1,817.96,255.34,131.22,127.34, 0.99875
34,2,652.10,586.10,107.68,134.55, 0.99792
34,3,681.68,436.03,110.14,138.73, 0.99815
34,4,959.89,266.30,75.60,99.67, 0.99636
34,5,526.46,509.62,118.36,144.27, 0.99554
34,6,64.15,331.86,146.52,115.83, 0.98831
34,7,550.12,328.59,106.31,130.06, 0.99467
34,8,384.34,345.90,113.71,135.92, 0.99526
34,9,232.64,292.12,116.72,95.19, 0.99411
34,10,826.76,395.90,124.33,122.69, 0.99496
34,11,214.53,383.22,148.73,103.43, 0.98619
35,1,817.74,255.21,131.55,127.63, 0.99877
35,2,652.01,586.32,107.50,134.24, 0.99796
35,3,681.59,435.84,110.37,139.09, 0.99814
35,4,959.95,266.45,75.55,99.56, 0.99658
35,5,526.63,509.84,118.00,143.80, 0.99546
35,6,64.76,334.16,144.28,113.30, 0.98739
35,7,550.26,328.69,106.06,129.77, 0.99476
35,8,384.45,346.03,113.49,135.73, 0.99542
35,9,231.08,292.29,118.46,96.22, 0.99465
35,10,826.81,395.91,124.25,122.57, 0.99481
35,11,215.40,383.54,147.30,102.68, 0.98475
36,1,817.65,255.18,131.69,127.74, 0.99874
36,2,652.00,586.38,107.48,134.14, 0.99795
36,3,681.75,435.92,110.05,138.70, 0.99816
36,4,959.83,266.03,75.92,100.08, 0.99621
36,5,526.91,510.02,117.66,143.33, 0.99556
36,6,64.34,335.77,143.34,111.66, 0.98905
36,7,550.39,328.83,105.71,129.33, 0.99466
36,8,384.49,346.01,113.30,135.60, 0.99541
36,9,230.30,292.30,119.50,96.65, 0.99396
36,10,826.92,396.00,124.03,122.30, 0.99488
36,11,219.25,379.60,141.82,98.79, 0.97304
37,1,817.41,254.98,131.93,127.97, 0.99873
37,2,651.88,586.25,107.68,134.34, 0.99789
37,3,681.87,436.10,109.77,138.38, 0.99821
37,4,959.92,266.10,75.95,100.07, 0.99651
37,5,527.10,510.18,117.48,143.10, 0.99551
37,6,63.32,335.93,145.20,112.33, 0.98916
37,7,550.30,328.80,105.86,129.53, 0.99468
37,8,384.55,346.04,113.18,135.54, 0.99547
37,9,229.28,292.12,121.06,97.60, 0.99303
37,10,826.88,395.99,124.15,122.36, 0.99448
37,11,220.48,377.52,140.55,97.89, 0.97298
38,1,817.48,255.00,132.02,128.05, 0.99872
38,2,651.91,586.23,107.72,134.36, 0.99790
38,3,681.69,436.10,109.72,138.39, 0.99809
38,4,959.87,266.02,75.95,100.06, 0.99636
38,5,527.09,510.13,117.55,143.22, 0.99539
38,6,61.79,336.07,146.29,112.56, 0.99133
38,7,550.09,328.64,106.18,129.93, 0.99482
38,8,384.54,346.11,113.15,135.60, 0.99547
38,9,228.68,291.96,121.84,97.88, 0.98967
38,10,826.67,395.89,124.57,122.71, 0.99442
38,11,220.13,375.67,141.43,98.59, 0.97450
39,1,817.44,254.91,132.28,128.32, 0.99871
39,2,652.00,586.27,107.62,134.20, 0.99791
39,3,681.51,435.83,109.81,138.55, 0.99791
39,4,959.81,265.75,76.03,100.20, 0.99619
39,5,527.09,510.15,117.54,143.28, 0.99555
39,6,60.01,335.92,147.36,112.85, 0.99213
39,7,549.86,328.25,106.64,130.52, 0.99474
39,8,384.49,346.07,113.19,135.70, 0.99532
39,9,227.67,291.81,122.65,98.25, 0.98708
39,10,826.62,395.79,124.75,122.83, 0.99413
39,11,219.17,374.17,142.97,99.82, 0.97540
40,1,817.47,254.69,132.72,128.70, 0.99876
40,2,651.99,586.22,107.72,134.33, 0.99791
40,3,681.66,435.70,109.68,138.41, 0.99794
40,4,959.91,266.10,75.69,99.76, 0.99608
40,5,526.80,509.95,117.93,143.78, 0.99529
40,6,57.97,335.69,148.42,113.48, 0.99212
40,7,549.83,328.19,106.66,130.61, 0.99462
40,8,384.42,346.00,113.33,135.90, 0.99526
40,9,226.48,291.81,123.52,98.87, 0.98655
40,10,826.64,395.73,125.09,123.12, 0.99380
40,11,217.78,373.18,144.59,101.17, 0.97790
41,1,817.78,255.03,132.54,128.40, 0.99871
41,2,651.83,586.18,107.83,134.45, 0.99798
41,3,681.68,435.64,109.53,138.20, 0.99795
41,4,960.10,266.46,75.26,99.16, 0.99620
41,5,526.78,509.88,117.99,143.89, 0.99539
41,6,56.37,336.47,147.39,112.51, 0.99264
41,7,549.92,328.22,106.49,130.43, 0.99475
41,8,384.37,346.10,113.21,135.73, 0.99512
41,9,225.39,291.83,123.87,99.19, 0.98687
41,10,826.55,395.77,125.36,123.32, 0.99391
41,11,217.25,373.05,144.91,101.59, 0.97736
42,1,818.03,255.43,132.35,128.12, 0.99860
42,2,651.66,586.06,108.00,134.65, 0.99795
42,3,681.67,435.57,109.59,138.26, 0.99796
42,4,959.94,266.16,75.37,99.29, 0.99630
42,5,526.75,509.81,117.89,143.80, 0.99536
42,6,55.32,337.81,145.48,110.91, 0.99384
42,7,549.84,328.11,106.62,130.63, 0.99499
42,8,384.26,346.10,113.31,135.81, 0.99496
42,9,224.60,291.62,123.98,99.20, 0.98560
42,10,826.61,395.91,125.29,123.20, 0.99395
42,11,217.09,373.24,144.39,101.32, 0.98036
43,1,817.92,255.23,132.37,128.11, 0.99861
43,2,651.63,585.92,108.15,134.83, 0.99790
43,3,681.73,435.39,109.47,138.07, 0.99794
43,4,959.88,266.08,75.40,99.31, 0.99622
43,5,526.71,509.73,117.93,143.85, 0.99548
43,6,53.88,338.61,144.10,109.69, 0.99351
43,7,549.86,328.17,106.40,130.37, 0.99488
43,8,384.31,346.08,113.34,135.79, 0.99494
43,9,223.86,291.69,124.52,99.42, 0.98817
43,10,826.71,396.05,125.30,123.14, 0.99403
43,11,217.23,374.19,143.14,100.43, 0.98130
44,1,818.13,255.48,131.92,127.62, 0.99865
44,2,651.43,585.87,108.30,134.98, 0.99795
44,3,681.59,435.18,109.58,138.17, 0.99792
44,4,959.97,266.02,75.41,99.28, 0.99643
44,5,526.56,509.62,118.10,144.05, 0.99547
44,6,51.93,338.75,144.14,109.70, 0.99312
44,7,549.75,328.19,106.54,130.56, 0.99501
44,8,384.06,346.00,113.51,135.86, 0.99492
44,9,223.40,291.75,124.88,99.36, 0.98951
44,10,826.61,395.99,125.47,123.28, 0.99400
44,11,217.77,375.04,141.70,99.35, 0.98139
45,1,818.31,255.40,131.75,127.37, 0.99852
45,2,651.30,585.82,108.47,135.18, 0.99799
45,3,681.69,435.18,109.47,137.98, 0.99801
45,4,960.12,266.34,75.30,99.09, 0.99612
45,5,526.78,509.70,117.83,143.68, 0.99546
45,6,49.44,338.08,144.85,110.23, 0.99309
45,7,549.80,328.31,106.33,130.29, 0.99488
45,8,384.03,346.10,113.11,135.13, 0.99487
45,9,221.98,292.85,125.19,99.04, 0.98993
45,10,826.52,395.86,125.81,123.61, 0.99410
45,11,218.44,376.80,139.56,97.54, 0.98310
46,1,818.27,255.49,131.72,127.25, 0.99850
46,2,651.44,585.89,108.39,135.10, 0.99799
46,3,681.76,435.49,109.08,137.51, 0.99786
46,4,960.06,266.55,75.23,98.93, 0.99624
46,5,526.88,509.82,117.63,143.36, 0.99555
46,6,46.88,336.93,146.91,111.87, 0.99114
46,7,549.80,328.45,106.32,130.24, 0.99498
46,8,383.87,346.05,113.33,135.22, 0.99486
46,9,220.33,293.21,125.90,99.01, 0.98892
46,10,826.67,395.89,125.77,123.51, 0.99422
46,11,218.21,376.99,139.92,97.61, 0.98592
47,1,818.27,255.62,131.82,127.29, 0.99848
47,2,651.43,585.84,108.41,135.14, 0.99795
47,3,681.97,435.94,108.68,137.02, 0.99786
47,4,959.75,266.68,75.20,98.84, 0.99624
47,5,526.87,509.82,117.74,143.45, 0.99533
47,6,44.44,335.54,149.17,113.68, 0.99051
47,7,549.78,328.43,106.43,130.36, 0.99485
47,8,383.58,346.01,113.63,135.42, 0.99503
47,9,218.54,292.58,127.61,99.73, 0.99125
47,10,826.73,396.06,125.73,123.43, 0.99432
47,11,217.40,376.77,140.62,98.04, 0.98752
48,1,818.24,255.37,132.14,127.60, 0.99843
48,2,651.22,585.71,108.67,135.50, 0.99800
48,3,681.88,435.94,108.72,137.10, 0.99792
48,4,959.82,267.11,74.91,98.38, 0.99653
48,5,526.70,509.71,118.04,143.81, 0.99535
48,6,43.39,334.94,149.18,113.50, 0.98903
48,7,549.82,328.32,106.48,130.41, 0.99494
48,8,383.50,345.88,114.08,135.93, 0.99504
48,9,216.24,292.19,129.80,100.70, 0.98577
48,10,826.87,396.27,125.49,123.11, 0.99434
48,11,217.24,376.65,141.28,98.51, 0.98641
49,1,817.16,254.40,133.67,129.14, 0.99846
49,2,651.38,585.89,108.39,135.09, 0.99788
49,3,682.32,436.34,108.22,136.56, 0.99778
49,4,959.43,266.30,75.70,99.45, 0.99638
49,5,526.76,510.10,117.78,143.44, 0.99538
49,6,41.82,333.74,150.22,113.98, 0.98707
49,7,549.71,328.29,106.84,130.82, 0.99479
49,8,383.16,345.73,114.53,136.45, 0.99485
49,9,214.68,291.70,132.61,102.25, 0.97506
49,10,827.24,396.65,124.69,122.17, 0.99482
